COMMUNICATION_ID,SUPPLIER_ID,COMMUNICATION_DATE,CHANNEL,SUBJECT,CONTENT
COM-1318,SUP-0048,2026-04-06 00:00:00,EMAIL,General account update,Please confirm the current outstanding balance for our account.
COM-1319,SUP-0003,2026-08-08 00:00:00,PHONE_NOTE,Invoice submission,Please confirm whether the requested quantity remains unchanged.
COM-1320,SUP-0020,2026-08-19 00:00:00,EMAIL,Account reconciliation,Please provide an updated delivery estimate for the current order.
COM-1321,SUP-0069,2026-04-16 00:00:00,PORTAL,Contract review,Invoice INV-000983 has been submitted for processing against PO-000983.
COM-1322,SUP-0017,2026-04-05 00:00:00,PORTAL,Delivery update,Our accounts team is reconciling recent transactions.
COM-1323,SUP-0118,2026-05-27 00:00:00,PORTAL,Delivery update,Please send the latest forecast for the upcoming delivery period.
COM-1324,SUP-0002,2026-06-07 00:00:00,EMAIL,Contract review,Attached is the latest shipping documentation for your records.
COM-1325,SUP-0070,2026-09-27 00:00:00,PHONE_NOTE,Delivery update,Please confirm the current outstanding balance for our account.
COM-1326,SUP-0093,2026-08-26 00:00:00,PORTAL,General account update,Please confirm the expected delivery date and carrier reference.
COM-1327,SUP-0014,2026-09-23 00:00:00,PHONE_NOTE,Order status,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1328,SUP-0014,2026-03-15 00:00:00,PORTAL,Quality documentation,Please provide an updated delivery estimate for the current order.
COM-1329,SUP-0027,2026-04-30 00:00:00,EMAIL,Order status,Please provide the required quality documentation for the shipment.
COM-1330,SUP-0079,2026-06-20 00:00:00,PORTAL,Delivery update,Invoice INV-002850 has been submitted for processing against PO-002850.
COM-1331,SUP-0035,2026-05-24 00:00:00,PHONE_NOTE,Forecast update,Please confirm the expected delivery date and carrier reference.
COM-1332,SUP-0006,2026-09-27 00:00:00,PHONE_NOTE,Payment reminder,Please provide the required quality documentation for the shipment.
COM-1333,SUP-0063,2026-02-18 00:00:00,EMAIL,Quality documentation,Our accounts team is reconciling recent transactions.
COM-1334,SUP-0087,2026-08-03 00:00:00,PORTAL,Payment reminder,Attached is the latest shipping documentation for your records.
COM-1335,SUP-0108,2026-04-05 00:00:00,EMAIL,Quality documentation,Invoice INV-003111 has been submitted for processing against PO-003111.
COM-1336,SUP-0069,2026-08-27 00:00:00,EMAIL,Delivery update,Please confirm the expected delivery date and carrier reference.
COM-1337,SUP-0015,2026-08-21 00:00:00,EMAIL,Purchase order confirmation,Please send the latest forecast for the upcoming delivery period.
COM-1338,SUP-0099,2026-06-30 00:00:00,EMAIL,Shipping documentation,Please confirm the expected delivery date and carrier reference.
COM-1339,SUP-0082,2026-06-24 00:00:00,EMAIL,Invoice submission,Please confirm whether the requested quantity remains unchanged.
COM-1340,SUP-0046,2026-09-06 00:00:00,PORTAL,Quantity confirmation,Please send the latest forecast for the upcoming delivery period.
COM-1341,SUP-0012,2026-05-16 00:00:00,PHONE_NOTE,Quality documentation,Please provide the required quality documentation for the shipment.
COM-1342,SUP-0037,2026-08-30 00:00:00,PHONE_NOTE,Contract review,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1343,SUP-0068,2026-09-26 00:00:00,EMAIL,Shipping documentation,The shipment remains on the previously communicated schedule.
COM-1344,SUP-0050,2026-08-12 00:00:00,PHONE_NOTE,General account update,Please confirm the current outstanding balance for our account.
COM-1345,SUP-0059,2026-03-19 00:00:00,EMAIL,Quantity confirmation,Attached is the latest shipping documentation for your records.
COM-1346,SUP-0011,2026-07-15 00:00:00,PHONE_NOTE,Quantity confirmation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1347,SUP-0113,2026-09-27 00:00:00,PORTAL,Purchase order confirmation,Please confirm the expected delivery date and carrier reference.
COM-1348,SUP-0107,2026-05-16 00:00:00,PHONE_NOTE,Quantity confirmation,Please confirm receipt of purchase order PO-002666.
COM-1349,SUP-0035,2026-02-08 00:00:00,PORTAL,Order status,Invoice INV-004076 has been submitted for processing against PO-004076.
COM-1350,SUP-0107,2026-10-15 00:00:00,EMAIL,Shipping documentation,Our accounts team is reconciling recent transactions.
COM-1351,SUP-0108,2026-06-01 00:00:00,EMAIL,Account reconciliation,Please confirm the expected delivery date and carrier reference.
COM-1352,SUP-0068,2026-10-15 00:00:00,EMAIL,Monthly statement,Our accounts team is reconciling recent transactions.
COM-1353,SUP-0005,2026-05-30 00:00:00,PHONE_NOTE,Purchase order confirmation,Please confirm the current outstanding balance for our account.
COM-1354,SUP-0043,2026-03-09 00:00:00,PHONE_NOTE,Pricing discussion,Our accounts team is reconciling recent transactions.
COM-1355,SUP-0040,2026-07-23 00:00:00,PHONE_NOTE,Quality documentation,Invoice INV-001007 has been submitted for processing against PO-001007.
COM-1356,SUP-0040,2026-05-03 00:00:00,EMAIL,Invoice submission,Please confirm the expected delivery date and carrier reference.
COM-1357,SUP-0088,2026-05-18 00:00:00,EMAIL,Contract review,Please provide the required quality documentation for the shipment.
COM-1358,SUP-0010,2026-05-24 00:00:00,EMAIL,Quantity confirmation,Please provide the required quality documentation for the shipment.
COM-1359,SUP-0077,2026-04-16 00:00:00,PHONE_NOTE,Quality documentation,Invoice INV-003635 has been submitted for processing against PO-003635.
COM-1360,SUP-0035,2026-07-22 00:00:00,PORTAL,Forecast update,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1361,SUP-0094,2026-08-22 00:00:00,PHONE_NOTE,Account reconciliation,The shipment remains on the previously communicated schedule.
COM-1362,SUP-0021,2026-07-28 00:00:00,PHONE_NOTE,Forecast update,Our accounts team is reconciling recent transactions.
COM-1363,SUP-0115,2026-10-24 00:00:00,PORTAL,Pricing discussion,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1364,SUP-0113,2026-07-11 00:00:00,PORTAL,Forecast update,We are reviewing pricing for the next purchasing cycle.
COM-1365,SUP-0094,2026-01-20 00:00:00,PORTAL,Order status,Please provide the required quality documentation for the shipment.
COM-1366,SUP-0014,2026-08-04 00:00:00,PHONE_NOTE,Payment reminder,The shipment remains on the previously communicated schedule.
COM-1367,SUP-0016,2026-05-13 00:00:00,EMAIL,Delivery schedule,The shipment remains on the previously communicated schedule.
COM-1368,SUP-0001,2026-06-13 00:00:00,PHONE_NOTE,Delivery schedule,Please confirm the expected delivery date and carrier reference.
COM-1369,SUP-0023,2026-07-19 00:00:00,EMAIL,Order status,Our accounts team is reconciling recent transactions.
COM-1370,SUP-0035,2026-05-14 00:00:00,PORTAL,Invoice submission,Attached is the latest shipping documentation for your records.
COM-1371,SUP-0086,2026-05-09 00:00:00,PHONE_NOTE,Quantity confirmation,Please confirm the current outstanding balance for our account.
COM-1372,SUP-0014,2026-05-30 00:00:00,EMAIL,Payment reminder,Invoice INV-001675 has been submitted for processing against PO-001675.
COM-1373,SUP-0042,2026-04-20 00:00:00,PORTAL,Forecast update,Our accounts team is reconciling recent transactions.
COM-1374,SUP-0003,2026-02-24 00:00:00,PHONE_NOTE,Monthly statement,We are reviewing pricing for the next purchasing cycle.
COM-1375,SUP-0035,2026-10-29 00:00:00,PHONE_NOTE,Delivery schedule,Please provide the required quality documentation for the shipment.
COM-1376,SUP-0026,2026-07-17 00:00:00,PHONE_NOTE,Monthly statement,Please send the latest forecast for the upcoming delivery period.
COM-1377,SUP-0041,2026-03-07 00:00:00,PORTAL,Account reconciliation,Attached is the latest shipping documentation for your records.
COM-1378,SUP-0119,2026-04-13 00:00:00,PHONE_NOTE,Delivery update,Please confirm the expected delivery date and carrier reference.
COM-1379,SUP-0105,2026-09-16 00:00:00,PHONE_NOTE,Purchase order confirmation,Please confirm the current outstanding balance for our account.
COM-1380,SUP-0043,2026-08-19 00:00:00,EMAIL,Monthly statement,The shipment remains on the previously communicated schedule.
COM-1381,SUP-0111,2026-07-28 00:00:00,EMAIL,Monthly statement,Please confirm the expected delivery date and carrier reference.
COM-1382,SUP-0047,2026-07-25 00:00:00,EMAIL,Monthly statement,The shipment remains on the previously communicated schedule.
COM-1383,SUP-0073,2026-06-08 00:00:00,EMAIL,Shipping documentation,Please confirm receipt of purchase order PO-001901.
COM-1384,SUP-0079,2026-03-01 00:00:00,EMAIL,Account reconciliation,Attached is the latest shipping documentation for your records.
COM-1385,SUP-0075,2026-05-20 00:00:00,PORTAL,Quality documentation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1386,SUP-0097,2026-03-08 00:00:00,PHONE_NOTE,Pricing discussion,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1387,SUP-0117,2026-10-02 00:00:00,EMAIL,General account update,The shipment remains on the previously communicated schedule.
COM-1388,SUP-0116,2026-04-17 00:00:00,PORTAL,Invoice submission,Please provide an updated delivery estimate for the current order.
COM-1389,SUP-0103,2026-07-31 00:00:00,PORTAL,Quality documentation,Please provide the required quality documentation for the shipment.
COM-1390,SUP-0014,2026-05-04 00:00:00,PHONE_NOTE,Monthly statement,Please confirm whether the requested quantity remains unchanged.
COM-1391,SUP-0080,2026-03-08 00:00:00,EMAIL,Account reconciliation,Please confirm the current outstanding balance for our account.
COM-1392,SUP-0097,2026-08-14 00:00:00,EMAIL,Payment reminder,Invoice INV-000241 has been submitted for processing against PO-000241.
COM-1393,SUP-0075,2026-08-02 00:00:00,PORTAL,Delivery schedule,Please confirm the current outstanding balance for our account.
COM-1394,SUP-0034,2026-08-17 00:00:00,PHONE_NOTE,Forecast update,Our accounts team is reconciling recent transactions.
COM-1395,SUP-0034,2026-04-10 00:00:00,EMAIL,Quantity confirmation,Please confirm whether the requested quantity remains unchanged.
COM-1396,SUP-0076,2026-05-24 00:00:00,PHONE_NOTE,Invoice submission,Please provide the required quality documentation for the shipment.
COM-1397,SUP-0016,2026-05-09 00:00:00,EMAIL,Shipping documentation,Please confirm receipt of purchase order PO-001945.
COM-1398,SUP-0112,2026-10-18 00:00:00,PHONE_NOTE,Delivery update,Invoice INV-004238 has been submitted for processing against PO-004238.
COM-1399,SUP-0055,2026-02-12 00:00:00,PORTAL,Delivery schedule,Please provide the required quality documentation for the shipment.
COM-1400,SUP-0010,2026-05-23 00:00:00,EMAIL,Shipping documentation,The shipment remains on the previously communicated schedule.
COM-1401,SUP-0066,2026-03-21 00:00:00,PORTAL,Delivery schedule,Please confirm receipt of purchase order PO-003516.
COM-1402,SUP-0056,2026-03-05 00:00:00,EMAIL,Shipping documentation,Please provide an updated delivery estimate for the current order.
COM-1403,SUP-0059,2026-07-12 00:00:00,EMAIL,Delivery update,Please confirm whether the requested quantity remains unchanged.
COM-1404,SUP-0027,2026-07-04 00:00:00,EMAIL,Order status,We are reviewing pricing for the next purchasing cycle.
COM-1405,SUP-0009,2026-09-07 00:00:00,PHONE_NOTE,Quality documentation,Please confirm whether the requested quantity remains unchanged.
COM-1406,SUP-0049,2026-06-05 00:00:00,EMAIL,Delivery schedule,Please provide the required quality documentation for the shipment.
COM-1407,SUP-0105,2026-09-08 00:00:00,EMAIL,Quality documentation,Please send the latest forecast for the upcoming delivery period.
COM-1408,SUP-0101,2026-10-09 00:00:00,EMAIL,Payment reminder,We are reviewing pricing for the next purchasing cycle.
COM-1409,SUP-0066,2026-08-01 00:00:00,PORTAL,Contract review,Invoice INV-002281 has been submitted for processing against PO-002281.
COM-1410,SUP-0089,2026-05-19 00:00:00,EMAIL,Account reconciliation,Please provide the required quality documentation for the shipment.
COM-1411,SUP-0027,2026-08-27 00:00:00,EMAIL,Monthly statement,Invoice INV-001077 has been submitted for processing against PO-001077.
COM-1412,SUP-0037,2026-02-22 00:00:00,EMAIL,Payment reminder,Attached is the latest shipping documentation for your records.
COM-1413,SUP-0075,2026-05-07 00:00:00,PORTAL,Order status,Please provide an updated delivery estimate for the current order.
COM-1414,SUP-0028,2026-04-25 00:00:00,EMAIL,Payment reminder,Please confirm the current outstanding balance for our account.
COM-1415,SUP-0108,2026-04-23 00:00:00,PORTAL,Contract review,Invoice INV-004286 has been submitted for processing against PO-004286.
COM-1416,SUP-0065,2026-03-27 00:00:00,EMAIL,Pricing discussion,Please confirm the expected delivery date and carrier reference.
COM-1417,SUP-0058,2026-06-06 00:00:00,EMAIL,Pricing discussion,Please provide the required quality documentation for the shipment.
COM-1418,SUP-0098,2026-04-04 00:00:00,PHONE_NOTE,Quality documentation,Please confirm the current outstanding balance for our account.
COM-1419,SUP-0054,2026-04-30 00:00:00,EMAIL,Payment reminder,Please confirm whether the requested quantity remains unchanged.
COM-1420,SUP-0066,2026-08-17 00:00:00,EMAIL,Delivery update,Attached is the latest shipping documentation for your records.
COM-1421,SUP-0053,2026-08-01 00:00:00,PHONE_NOTE,Purchase order confirmation,Please send the latest forecast for the upcoming delivery period.
COM-1422,SUP-0051,2026-06-02 00:00:00,PHONE_NOTE,Contract review,Please provide an updated delivery estimate for the current order.
COM-1423,SUP-0013,2026-06-19 00:00:00,PORTAL,Shipping documentation,The shipment remains on the previously communicated schedule.
COM-1424,SUP-0056,2026-07-16 00:00:00,EMAIL,Pricing discussion,We are reviewing pricing for the next purchasing cycle.
COM-1425,SUP-0113,2026-07-15 00:00:00,PHONE_NOTE,Shipping documentation,We are reviewing pricing for the next purchasing cycle.
COM-1426,SUP-0008,2026-02-27 00:00:00,PHONE_NOTE,Payment reminder,Please confirm whether the requested quantity remains unchanged.
COM-1427,SUP-0070,2026-08-02 00:00:00,EMAIL,Pricing discussion,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1428,SUP-0007,2026-04-05 00:00:00,EMAIL,Account reconciliation,Please confirm whether the requested quantity remains unchanged.
COM-1429,SUP-0053,2026-08-30 00:00:00,PHONE_NOTE,Quantity confirmation,Please send the latest forecast for the upcoming delivery period.
COM-1430,SUP-0053,2026-07-28 00:00:00,EMAIL,Monthly statement,Please send the latest forecast for the upcoming delivery period.
COM-1431,SUP-0073,2026-04-11 00:00:00,EMAIL,Account reconciliation,Please confirm the expected delivery date and carrier reference.
COM-1432,SUP-0073,2026-05-04 00:00:00,PHONE_NOTE,Invoice submission,Please confirm receipt of purchase order PO-001154.
COM-1433,SUP-0111,2026-05-30 00:00:00,EMAIL,Monthly statement,Please confirm whether the requested quantity remains unchanged.
COM-1434,SUP-0114,2026-06-27 00:00:00,PHONE_NOTE,Shipping documentation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1435,SUP-0071,2026-02-17 00:00:00,EMAIL,Delivery update,Please confirm whether the requested quantity remains unchanged.
COM-1436,SUP-0036,2026-08-10 00:00:00,EMAIL,General account update,Please confirm the current outstanding balance for our account.
COM-1437,SUP-0093,2026-06-22 00:00:00,EMAIL,Shipping documentation,Attached is the latest shipping documentation for your records.
COM-1438,SUP-0087,2026-09-28 00:00:00,PHONE_NOTE,Shipping documentation,Please provide an updated delivery estimate for the current order.
COM-1439,SUP-0001,2026-05-17 00:00:00,PHONE_NOTE,Order status,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1440,SUP-0104,2026-04-25 00:00:00,PHONE_NOTE,Invoice submission,Please provide the required quality documentation for the shipment.
COM-1441,SUP-0003,2026-04-19 00:00:00,PORTAL,Purchase order confirmation,Invoice INV-004413 has been submitted for processing against PO-004413.
COM-1442,SUP-0047,2026-06-07 00:00:00,EMAIL,Quality documentation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1443,SUP-0037,2026-05-24 00:00:00,PORTAL,Contract review,The shipment remains on the previously communicated schedule.
COM-1444,SUP-0048,2026-01-28 00:00:00,PHONE_NOTE,Shipping documentation,We are reviewing pricing for the next purchasing cycle.
COM-1445,SUP-0056,2026-07-29 00:00:00,PORTAL,Delivery schedule,Invoice INV-003246 has been submitted for processing against PO-003246.
COM-1446,SUP-0112,2026-07-06 00:00:00,EMAIL,Purchase order confirmation,Please provide the required quality documentation for the shipment.
COM-1447,SUP-0080,2026-04-09 00:00:00,PORTAL,Quality documentation,Our accounts team is reconciling recent transactions.
COM-1448,SUP-0045,2026-07-31 00:00:00,EMAIL,Payment reminder,Please confirm the expected delivery date and carrier reference.
COM-1449,SUP-0119,2026-04-21 00:00:00,EMAIL,Delivery schedule,Invoice INV-004281 has been submitted for processing against PO-004281.
COM-1450,SUP-0033,2026-06-20 00:00:00,PHONE_NOTE,Account reconciliation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1451,SUP-0100,2026-08-16 00:00:00,PORTAL,Payment reminder,Please provide the required quality documentation for the shipment.
COM-1452,SUP-0092,2026-08-29 00:00:00,EMAIL,Delivery update,Please confirm the expected delivery date and carrier reference.
COM-1453,SUP-0104,2026-10-07 00:00:00,PORTAL,Quality documentation,Please confirm the expected delivery date and carrier reference.
COM-1454,SUP-0109,2026-06-08 00:00:00,PHONE_NOTE,Invoice submission,Please confirm the expected delivery date and carrier reference.
COM-1455,SUP-0053,2026-10-21 00:00:00,PHONE_NOTE,Quality documentation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1456,SUP-0116,2026-05-26 00:00:00,PHONE_NOTE,Monthly statement,Attached is the latest shipping documentation for your records.
COM-1457,SUP-0095,2026-08-30 00:00:00,PHONE_NOTE,Delivery schedule,Please confirm the expected delivery date and carrier reference.
COM-1458,SUP-0093,2026-09-04 00:00:00,PHONE_NOTE,Monthly statement,Our accounts team is reconciling recent transactions.
COM-1459,SUP-0049,2026-07-08 00:00:00,EMAIL,Order status,Our accounts team is reconciling recent transactions.
COM-1460,SUP-0019,2026-08-21 00:00:00,PORTAL,Quantity confirmation,We are reviewing pricing for the next purchasing cycle.
COM-1461,SUP-0101,2026-09-04 00:00:00,EMAIL,Delivery schedule,We are reviewing pricing for the next purchasing cycle.
COM-1462,SUP-0013,2026-03-21 00:00:00,EMAIL,Payment reminder,The shipment remains on the previously communicated schedule.
COM-1463,SUP-0055,2026-04-13 00:00:00,PORTAL,Delivery schedule,Please confirm whether the requested quantity remains unchanged.
COM-1464,SUP-0045,2026-08-06 00:00:00,EMAIL,Forecast update,Please confirm whether the requested quantity remains unchanged.
COM-1465,SUP-0005,2026-05-17 00:00:00,PORTAL,Shipping documentation,Our accounts team is reconciling recent transactions.
COM-1466,SUP-0018,2026-03-21 00:00:00,EMAIL,Purchase order confirmation,Please confirm receipt of purchase order PO-000595.
COM-1467,SUP-0013,2026-06-22 00:00:00,PORTAL,Quality documentation,Our accounts team is reconciling recent transactions.
COM-1468,SUP-0060,2026-08-16 00:00:00,PHONE_NOTE,General account update,Please send the latest forecast for the upcoming delivery period.
COM-1469,SUP-0021,2026-10-14 00:00:00,EMAIL,Quality documentation,Please confirm the expected delivery date and carrier reference.
COM-1470,SUP-0068,2026-05-13 00:00:00,PHONE_NOTE,Order status,Please provide the required quality documentation for the shipment.
COM-1471,SUP-0005,2026-08-12 00:00:00,PHONE_NOTE,Account reconciliation,We are reviewing pricing for the next purchasing cycle.
COM-1472,SUP-0017,2026-03-19 00:00:00,PHONE_NOTE,Forecast update,Please confirm the expected delivery date and carrier reference.
COM-1473,SUP-0007,2026-06-30 00:00:00,PHONE_NOTE,Purchase order confirmation,We are reviewing pricing for the next purchasing cycle.
COM-1474,SUP-0045,2026-08-20 00:00:00,PORTAL,Shipping documentation,Invoice INV-003694 has been submitted for processing against PO-003694.
COM-1475,SUP-0013,2026-08-31 00:00:00,PHONE_NOTE,Forecast update,Please confirm the expected delivery date and carrier reference.
COM-1476,SUP-0023,2026-08-20 00:00:00,PHONE_NOTE,Order status,Please confirm the expected delivery date and carrier reference.
COM-1477,SUP-0066,2026-02-22 00:00:00,PORTAL,Pricing discussion,Please confirm the expected delivery date and carrier reference.
COM-1478,SUP-0068,2026-06-14 00:00:00,EMAIL,Invoice submission,Please confirm receipt of purchase order PO-000772.
COM-1479,SUP-0050,2026-06-14 00:00:00,PHONE_NOTE,Delivery schedule,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1480,SUP-0046,2026-06-16 00:00:00,EMAIL,Purchase order confirmation,The shipment remains on the previously communicated schedule.
COM-1481,SUP-0026,2026-03-16 00:00:00,EMAIL,Payment reminder,We are reviewing pricing for the next purchasing cycle.
COM-1482,SUP-0082,2026-07-04 00:00:00,PORTAL,Quantity confirmation,Attached is the latest shipping documentation for your records.
COM-1483,SUP-0002,2026-07-31 00:00:00,PORTAL,Invoice submission,The shipment remains on the previously communicated schedule.
COM-1484,SUP-0059,2026-01-31 00:00:00,PORTAL,Quality documentation,Our accounts team is reconciling recent transactions.
COM-1485,SUP-0052,2026-09-06 00:00:00,PORTAL,Order status,Invoice INV-001638 has been submitted for processing against PO-001638.
COM-1486,SUP-0023,2026-11-02 00:00:00,PORTAL,Monthly statement,Please provide an updated delivery estimate for the current order.
COM-1487,SUP-0111,2026-08-12 00:00:00,EMAIL,Monthly statement,Please provide an updated delivery estimate for the current order.
COM-1488,SUP-0043,2026-05-29 00:00:00,EMAIL,Delivery schedule,Please provide an updated delivery estimate for the current order.
COM-1489,SUP-0111,2026-03-01 00:00:00,EMAIL,Delivery schedule,Please confirm the expected delivery date and carrier reference.
COM-1490,SUP-0095,2026-08-15 00:00:00,PHONE_NOTE,Shipping documentation,Please provide the required quality documentation for the shipment.
COM-1491,SUP-0100,2026-02-14 00:00:00,EMAIL,Quality documentation,Please confirm receipt of purchase order PO-002256.
COM-1492,SUP-0010,2026-05-31 00:00:00,PORTAL,Order status,We are reviewing pricing for the next purchasing cycle.
COM-1493,SUP-0035,2026-05-03 00:00:00,EMAIL,Monthly statement,The shipment remains on the previously communicated schedule.
COM-1494,SUP-0109,2026-01-10 00:00:00,PHONE_NOTE,Forecast update,Attached is the latest shipping documentation for your records.
COM-1495,SUP-0110,2026-04-15 00:00:00,PORTAL,Account reconciliation,Please confirm receipt of purchase order PO-000165.
COM-1496,SUP-0116,2026-09-16 00:00:00,PORTAL,Quantity confirmation,Our accounts team is reconciling recent transactions.
COM-1497,SUP-0009,2026-07-01 00:00:00,PORTAL,Contract review,Please provide an updated delivery estimate for the current order.
COM-1498,SUP-0040,2026-04-13 00:00:00,PHONE_NOTE,General account update,Please confirm receipt of purchase order PO-002714.
COM-1499,SUP-0036,2026-05-03 00:00:00,PHONE_NOTE,Shipping documentation,Please send the latest forecast for the upcoming delivery period.
COM-1500,SUP-0076,2026-09-03 00:00:00,EMAIL,Order status,Please provide an updated delivery estimate for the current order.
COM-1501,SUP-0120,2026-03-16 00:00:00,PORTAL,Forecast update,Invoice INV-004308 has been submitted for processing against PO-004308.
COM-1502,SUP-0112,2026-03-24 00:00:00,PORTAL,Purchase order confirmation,Invoice INV-000121 has been submitted for processing against PO-000121.
COM-1503,SUP-0090,2026-05-07 00:00:00,EMAIL,Account reconciliation,Please provide the required quality documentation for the shipment.
COM-1504,SUP-0087,2026-06-01 00:00:00,EMAIL,Invoice submission,Our accounts team is reconciling recent transactions.
COM-1505,SUP-0023,2026-10-18 00:00:00,EMAIL,Forecast update,Our accounts team is reconciling recent transactions.
COM-1506,SUP-0055,2026-04-01 00:00:00,EMAIL,Contract review,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1507,SUP-0030,2026-10-02 00:00:00,PORTAL,Delivery update,Please confirm whether the requested quantity remains unchanged.
COM-1508,SUP-0026,2026-10-17 00:00:00,PORTAL,Quality documentation,Invoice INV-003674 has been submitted for processing against PO-003674.
COM-1509,SUP-0059,2026-06-27 00:00:00,PHONE_NOTE,Account reconciliation,Attached is the latest shipping documentation for your records.
COM-1510,SUP-0090,2026-05-22 00:00:00,PHONE_NOTE,Quality documentation,Please send the latest forecast for the upcoming delivery period.
COM-1511,SUP-0018,2026-03-29 00:00:00,PHONE_NOTE,Delivery schedule,Invoice INV-003203 has been submitted for processing against PO-003203.
COM-1512,SUP-0065,2026-05-26 00:00:00,EMAIL,Account reconciliation,Attached is the latest shipping documentation for your records.
COM-1513,SUP-0103,2026-06-02 00:00:00,PORTAL,Forecast update,The shipment remains on the previously communicated schedule.
COM-1514,SUP-0060,2026-06-26 00:00:00,EMAIL,Monthly statement,Attached is the latest shipping documentation for your records.
COM-1515,SUP-0043,2026-04-27 00:00:00,PORTAL,Shipping documentation,Please confirm receipt of purchase order PO-003849.
COM-1516,SUP-0115,2026-11-05 00:00:00,EMAIL,Quality documentation,Please confirm receipt of purchase order PO-002330.
COM-1517,SUP-0046,2026-06-12 00:00:00,EMAIL,Forecast update,Please confirm receipt of purchase order PO-001226.
COM-1518,SUP-0075,2026-06-05 00:00:00,EMAIL,Forecast update,Please send the latest forecast for the upcoming delivery period.
COM-1519,SUP-0020,2026-04-15 00:00:00,EMAIL,General account update,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1520,SUP-0032,2026-08-19 00:00:00,PHONE_NOTE,Quality documentation,Please confirm the current outstanding balance for our account.
COM-1521,SUP-0120,2026-06-04 00:00:00,PHONE_NOTE,Payment reminder,Please confirm the current outstanding balance for our account.
COM-1522,SUP-0062,2026-10-20 00:00:00,EMAIL,Monthly statement,Please provide the required quality documentation for the shipment.
COM-1523,SUP-0056,2026-06-15 00:00:00,PORTAL,Shipping documentation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1524,SUP-0106,2026-03-21 00:00:00,PORTAL,Delivery schedule,Please provide an updated delivery estimate for the current order.
COM-1525,SUP-0031,2026-07-19 00:00:00,EMAIL,General account update,Please confirm the current outstanding balance for our account.
COM-1526,SUP-0084,2026-02-09 00:00:00,PORTAL,Payment reminder,Please confirm whether the requested quantity remains unchanged.
COM-1527,SUP-0097,2026-05-01 00:00:00,EMAIL,Delivery update,Please confirm receipt of purchase order PO-002948.
COM-1528,SUP-0079,2026-07-14 00:00:00,EMAIL,Purchase order confirmation,We are reviewing the current contract terms and will follow up if clarification is required.
COM-1529,SUP-0101,2026-08-14 00:00:00,PORTAL,Monthly statement,Please provide the required quality documentation for the shipment.
COM-1530,SUP-0038,2026-10-11 00:00:00,PHONE_NOTE,Forecast update,Please provide an updated delivery estimate for the current order.
COM-1531,SUP-0082,2026-09-22 00:00:00,PORTAL,Pricing discussion,Please confirm the expected delivery date and carrier reference.
COM-1532,SUP-0101,2026-09-01 00:00:00,EMAIL,General account update,Please confirm the expected delivery date and carrier reference.
COM-1533,SUP-0069,2026-05-11 00:00:00,PORTAL,Invoice submission,Please confirm the current outstanding balance for our account.
COM-1534,SUP-0059,2026-09-05 00:00:00,PHONE_NOTE,Quality documentation,Please confirm whether the requested quantity remains unchanged.
COM-1535,SUP-0052,2026-06-30 00:00:00,PORTAL,Pricing discussion,Please provide the required quality documentation for the shipment.
COM-1536,SUP-0037,2026-08-11 00:00:00,PORTAL,Invoice submission,Please provide the required quality documentation for the shipment.
COM-1537,SUP-0025,2026-08-13 00:00:00,PORTAL,Contract review,We are reviewing pricing for the next purchasing cycle.
COM-1538,SUP-0068,2026-03-29 00:00:00,EMAIL,Order status,The shipment remains on the previously communicated schedule.
COM-1539,SUP-0014,2026-10-14 00:00:00,PORTAL,Forecast update,The shipment remains on the previously communicated schedule.
COM-1540,SUP-0039,2026-07-26 00:00:00,EMAIL,Quality documentation,We are reviewing pricing for the next purchasing cycle.
COM-1541,SUP-0047,2026-06-10 00:00:00,EMAIL,Delivery schedule,Please provide the required quality documentation for the shipment.
COM-1542,SUP-0072,2026-05-16 00:00:00,PORTAL,Quantity confirmation,Please confirm the current outstanding balance for our account.
COM-1543,SUP-0104,2026-09-02 00:00:00,PHONE_NOTE,Forecast update,Please confirm whether the requested quantity remains unchanged.
COM-1544,SUP-0099,2026-05-17 00:00:00,EMAIL,Payment reminder,Please provide an updated delivery estimate for the current order.
COM-1545,SUP-0089,2026-06-12 00:00:00,EMAIL,Quality documentation,Our accounts team is reconciling recent transactions.
COM-1546,SUP-0040,2026-03-18 00:00:00,EMAIL,Quality documentation,Please confirm the expected delivery date and carrier reference.
COM-1547,SUP-0089,2026-05-08 00:00:00,PHONE_NOTE,Quantity confirmation,Please provide an updated delivery estimate for the current order.
